wl,nr,Kab,Kcar,Ks,Kw,Kdm,nw,flu1,flu2,GSV1,GSV2,GSV3,KcaV,KcaZ
2200,1.2937,0,0.00E+00,0.00E+00,1.83E+01,1.85E+01,1.30E+00,0,0,-0.07277,0.15837,0.88899,0.00000,0.00000
2201,1.2935,0,0.00E+00,0.00E+00,1.83E+01,1.85E+01,1.30E+00,0,0,-0.07506,0.15256,0.89534,0.00000,0.00000
2202,1.2934,0,0.00E+00,0.00E+00,1.83E+01,1.84E+01,1.30E+00,0,0,-0.07717,0.14727,0.90114,0.00000,0.00000
2203,1.2933,0,0.00E+00,0.00E+00,1.83E+01,1.83E+01,1.30E+00,0,0,-0.07906,0.14276,0.90613,0.00000,0.00000
2204,1.2932,0,0.00E+00,0.00E+00,1.83E+01,1.83E+01,1.30E+00,0,0,-0.08067,0.13926,0.91003,0.00000,0.00000
2205,1.2931,0,0.00E+00,0.00E+00,1.83E+01,1.82E+01,1.30E+00,0,0,-0.08195,0.13700,0.91260,0.00000,0.00000
2206,1.2929,0,0.00E+00,0.00E+00,1.83E+01,1.82E+01,1.30E+00,0,0,-0.08286,0.13621,0.91357,0.00000,0.00000
2207,1.2928,0,0.00E+00,0.00E+00,1.83E+01,1.81E+01,1.30E+00,0,0,-0.08333,0.13714,0.91268,0.00000,0.00000
2208,1.2927,0,0.00E+00,0.00E+00,1.83E+01,1.81E+01,1.30E+00,0,0,-0.08333,0.14001,0.90966,0.00000,0.00000
2209,1.2926,0,0.00E+00,0.00E+00,1.83E+01,1.80E+01,1.30E+00,0,0,-0.08278,0.14507,0.90427,0.00000,0.00000
2210,1.2924,0,0.00E+00,0.00E+00,1.83E+01,1.80E+01,1.30E+00,0,0,-0.08166,0.15254,0.89623,0.00000,0.00000
2211,1.2923,0,0.00E+00,0.00E+00,1.83E+01,1.79E+01,1.30E+00,0,0,-0.07992,0.16255,0.88541,0.00000,0.00000
2212,1.2922,0,0.00E+00,0.00E+00,1.83E+01,1.79E+01,1.30E+00,0,0,-0.07764,0.17474,0.87220,0.00000,0.00000
2213,1.2921,0,0.00E+00,0.00E+00,1.83E+01,1.78E+01,1.30E+00,0,0,-0.07493,0.18866,0.85709,0.00000,0.00000
2214,1.2919,0,0.00E+00,0.00E+00,1.83E+01,1.78E+01,1.30E+00,0,0,-0.07189,0.20383,0.84060,0.00000,0.00000
2215,1.2918,0,0.00E+00,0.00E+00,1.83E+01,1.78E+01,1.30E+00,0,0,-0.06861,0.21980,0.82323,0.00000,0.00000
2216,1.2917,0,0.00E+00,0.00E+00,1.83E+01,1.77E+01,1.29E+00,0,0,-0.06521,0.23610,0.80549,0.00000,0.00000
2217,1.2916,0,0.00E+00,0.00E+00,1.84E+01,1.77E+01,1.29E+00,0,0,-0.06178,0.25226,0.78789,0.00000,0.00000
2218,1.2914,0,0.00E+00,0.00E+00,1.84E+01,1.77E+01,1.29E+00,0,0,-0.05842,0.26782,0.77092,0.00000,0.00000
2219,1.2913,0,0.00E+00,0.00E+00,1.84E+01,1.77E+01,1.29E+00,0,0,-0.05524,0.28232,0.75510,0.00000,0.00000
2220,1.2912,0,0.00E+00,0.00E+00,1.84E+01,1.76E+01,1.29E+00,0,0,-0.05234,0.29528,0.74094,0.00000,0.00000
2221,1.2911,0,0.00E+00,0.00E+00,1.84E+01,1.76E+01,1.29E+00,0,0,-0.04979,0.30636,0.72882,0.00000,0.00000
2222,1.2909,0,0.00E+00,0.00E+00,1.84E+01,1.76E+01,1.29E+00,0,0,-0.04759,0.31562,0.71867,0.00000,0.00000
2223,1.2908,0,0.00E+00,0.00E+00,1.84E+01,1.76E+01,1.29E+00,0,0,-0.04571,0.32324,0.71030,0.00000,0.00000
2224,1.2907,0,0.00E+00,0.00E+00,1.84E+01,1.76E+01,1.29E+00,0,0,-0.04412,0.32939,0.70352,0.00000,0.00000
2225,1.2906,0,0.00E+00,0.00E+00,1.84E+01,1.77E+01,1.29E+00,0,0,-0.04278,0.33427,0.69814,0.00000,0.00000
2226,1.2904,0,0.00E+00,0.00E+00,1.85E+01,1.77E+01,1.29E+00,0,0,-0.04167,0.33803,0.69397,0.00000,0.00000
2227,1.2903,0,0.00E+00,0.00E+00,1.85E+01,1.77E+01,1.29E+00,0,0,-0.04076,0.34087,0.69081,0.00000,0.00000
2228,1.2902,0,0.00E+00,0.00E+00,1.85E+01,1.78E+01,1.29E+00,0,0,-0.04002,0.34295,0.68848,0.00000,0.00000
2229,1.2901,0,0.00E+00,0.00E+00,1.85E+01,1.79E+01,1.29E+00,0,0,-0.03942,0.34445,0.68680,0.00000,0.00000
2230,1.29,0,0.00E+00,0.00E+00,1.86E+01,1.80E+01,1.29E+00,0,0,-0.03892,0.34556,0.68555,0.00000,0.00000
2231,1.2898,0,0.00E+00,0.00E+00,1.86E+01,1.80E+01,1.29E+00,0,0,-0.03850,0.34643,0.68459,0.00000,0.00000
2232,1.2897,0,0.00E+00,0.00E+00,1.86E+01,1.81E+01,1.29E+00,0,0,-0.03815,0.34712,0.68384,0.00000,0.00000
2233,1.2896,0,0.00E+00,0.00E+00,1.86E+01,1.83E+01,1.29E+00,0,0,-0.03786,0.34767,0.68326,0.00000,0.00000
2234,1.2895,0,0.00E+00,0.00E+00,1.87E+01,1.84E+01,1.29E+00,0,0,-0.03763,0.34812,0.68280,0.00000,0.00000
2235,1.2894,0,0.00E+00,0.00E+00,1.87E+01,1.85E+01,1.29E+00,0,0,-0.03745,0.34851,0.68242,0.00000,0.00000
2236,1.2892,0,0.00E+00,0.00E+00,1.87E+01,1.87E+01,1.29E+00,0,0,-0.03730,0.34889,0.68207,0.00000,0.00000
2237,1.2891,0,0.00E+00,0.00E+00,1.88E+01,1.88E+01,1.29E+00,0,0,-0.03719,0.34929,0.68171,0.00000,0.00000
2238,1.289,0,0.00E+00,0.00E+00,1.88E+01,1.90E+01,1.29E+00,0,0,-0.03710,0.34976,0.68129,0.00000,0.00000
2239,1.2889,0,0.00E+00,0.00E+00,1.88E+01,1.91E+01,1.29E+00,0,0,-0.03702,0.35033,0.68077,0.00000,0.00000
2240,1.2888,0,0.00E+00,0.00E+00,1.89E+01,1.93E+01,1.29E+00,0,0,-0.03696,0.35105,0.68010,0.00000,0.00000
2241,1.2887,0,0.00E+00,0.00E+00,1.89E+01,1.95E+01,1.29E+00,0,0,-0.03690,0.35194,0.67926,0.00000,0.00000
2242,1.2885,0,0.00E+00,0.00E+00,1.90E+01,1.97E+01,1.29E+00,0,0,-0.03684,0.35297,0.67828,0.00000,0.00000
2243,1.2884,0,0.00E+00,0.00E+00,1.90E+01,1.99E+01,1.29E+00,0,0,-0.03677,0.35409,0.67719,0.00000,0.00000
2244,1.2883,0,0.00E+00,0.00E+00,1.91E+01,2.02E+01,1.29E+00,0,0,-0.03668,0.35526,0.67606,0.00000,0.00000
2245,1.2882,0,0.00E+00,0.00E+00,1.91E+01,2.04E+01,1.29E+00,0,0,-0.03657,0.35643,0.67492,0.00000,0.00000
2246,1.2881,0,0.00E+00,0.00E+00,1.92E+01,2.07E+01,1.29E+00,0,0,-0.03643,0.35755,0.67383,0.00000,0.00000
2247,1.288,0,0.00E+00,0.00E+00,1.92E+01,2.09E+01,1.29E+00,0,0,-0.03626,0.35856,0.67282,0.00000,0.00000
2248,1.2879,0,0.00E+00,0.00E+00,1.93E+01,2.11E+01,1.29E+00,0,0,-0.03605,0.35944,0.67194,0.00000,0.00000
2249,1.2878,0,0.00E+00,0.00E+00,1.93E+01,2.14E+01,1.29E+00,0,0,-0.03579,0.36012,0.67125,0.00000,0.00000
2250,1.2876,0,0.00E+00,0.00E+00,1.94E+01,2.16E+01,1.29E+00,0,0,-0.03549,0.36055,0.67079,0.00000,0.00000
2251,1.2875,0,0.00E+00,0.00E+00,1.95E+01,2.19E+01,1.29E+00,0,0,-0.03512,0.36072,0.67059,0.00000,0.00000
2252,1.2874,0,0.00E+00,0.00E+00,1.95E+01,2.21E+01,1.29E+00,0,0,-0.03471,0.36061,0.67065,0.00000,0.00000
2253,1.2873,0,0.00E+00,0.00E+00,1.96E+01,2.24E+01,1.29E+00,0,0,-0.03426,0.36026,0.67095,0.00000,0.00000
2254,1.2872,0,0.00E+00,0.00E+00,1.97E+01,2.26E+01,1.29E+00,0,0,-0.03378,0.35967,0.67148,0.00000,0.00000
2255,1.2871,0,0.00E+00,0.00E+00,1.97E+01,2.29E+01,1.29E+00,0,0,-0.03328,0.35888,0.67222,0.00000,0.00000
2256,1.287,0,0.00E+00,0.00E+00,1.98E+01,2.31E+01,1.29E+00,0,0,-0.03276,0.35790,0.67315,0.00000,0.00000
2257,1.2869,0,0.00E+00,0.00E+00,1.99E+01,2.34E+01,1.29E+00,0,0,-0.03225,0.35675,0.67425,0.00000,0.00000
2258,1.2867,0,0.00E+00,0.00E+00,1.99E+01,2.36E+01,1.29E+00,0,0,-0.03173,0.35545,0.67552,0.00000,0.00000
2259,1.2866,0,0.00E+00,0.00E+00,2.00E+01,2.39E+01,1.29E+00,0,0,-0.03124,0.35403,0.67693,0.00000,0.00000
2260,1.2865,0,0.00E+00,0.00E+00,2.00E+01,2.41E+01,1.29E+00,0,0,-0.03076,0.35249,0.67847,0.00000,0.00000
2261,1.2864,0,0.00E+00,0.00E+00,2.01E+01,2.43E+01,1.29E+00,0,0,-0.03032,0.35087,0.68012,0.00000,0.00000
2262,1.2863,0,0.00E+00,0.00E+00,2.02E+01,2.46E+01,1.29E+00,0,0,-0.02991,0.34916,0.68186,0.00000,0.00000
2263,1.2862,0,0.00E+00,0.00E+00,2.03E+01,2.48E+01,1.29E+00,0,0,-0.02952,0.34739,0.68368,0.00000,0.00000
2264,1.2861,0,0.00E+00,0.00E+00,2.04E+01,2.50E+01,1.29E+00,0,0,-0.02914,0.34555,0.68556,0.00000,0.00000
2265,1.286,0,0.00E+00,0.00E+00,2.05E+01,2.52E+01,1.29E+00,0,0,-0.02878,0.34367,0.68747,0.00000,0.00000
2266,1.2858,0,0.00E+00,0.00E+00,2.05E+01,2.54E+01,1.29E+00,0,0,-0.02843,0.34175,0.68940,0.00000,0.00000
2267,1.2857,0,0.00E+00,0.00E+00,2.06E+01,2.56E+01,1.29E+00,0,0,-0.02807,0.33980,0.69134,0.00000,0.00000
2268,1.2856,0,0.00E+00,0.00E+00,2.07E+01,2.58E+01,1.29E+00,0,0,-0.02772,0.33783,0.69326,0.00000,0.00000
2269,1.2855,0,0.00E+00,0.00E+00,2.08E+01,2.61E+01,1.29E+00,0,0,-0.02735,0.33586,0.69514,0.00000,0.00000
2270,1.2854,0,0.00E+00,0.00E+00,2.09E+01,2.63E+01,1.29E+00,0,0,-0.02697,0.33388,0.69698,0.00000,0.00000
2271,1.2853,0,0.00E+00,0.00E+00,2.09E+01,2.64E+01,1.29E+00,0,0,-0.02656,0.33192,0.69875,0.00000,0.00000
2272,1.2852,0,0.00E+00,0.00E+00,2.10E+01,2.66E+01,1.29E+00,0,0,-0.02615,0.32995,0.70046,0.00000,0.00000
2273,1.2851,0,0.00E+00,0.00E+00,2.11E+01,2.67E+01,1.29E+00,0,0,-0.02572,0.32798,0.70214,0.00000,0.00000
2274,1.285,0,0.00E+00,0.00E+00,2.13E+01,2.69E+01,1.29E+00,0,0,-0.02529,0.32599,0.70379,0.00000,0.00000
2275,1.2848,0,0.00E+00,0.00E+00,2.14E+01,2.70E+01,1.29E+00,0,0,-0.02485,0.32398,0.70543,0.00000,0.00000
2276,1.2847,0,0.00E+00,0.00E+00,2.15E+01,2.72E+01,1.29E+00,0,0,-0.02442,0.32194,0.70708,0.00000,0.00000
2277,1.2846,0,0.00E+00,0.00E+00,2.15E+01,2.73E+01,1.29E+00,0,0,-0.02399,0.31984,0.70875,0.00000,0.00000
2278,1.2845,0,0.00E+00,0.00E+00,2.16E+01,2.74E+01,1.29E+00,0,0,-0.02358,0.31770,0.71045,0.00000,0.00000
2279,1.2844,0,0.00E+00,0.00E+00,2.17E+01,2.75E+01,1.29E+00,0,0,-0.02318,0.31549,0.71221,0.00000,0.00000
2280,1.2843,0,0.00E+00,0.00E+00,2.18E+01,2.76E+01,1.29E+00,0,0,-0.02281,0.31322,0.71404,0.00000,0.00000
2281,1.2842,0,0.00E+00,0.00E+00,2.19E+01,2.78E+01,1.29E+00,0,0,-0.02246,0.31086,0.71595,0.00000,0.00000
2282,1.2841,0,0.00E+00,0.00E+00,2.20E+01,2.79E+01,1.29E+00,0,0,-0.02213,0.30843,0.71793,0.00000,0.00000
2283,1.284,0,0.00E+00,0.00E+00,2.21E+01,2.80E+01,1.29E+00,0,0,-0.02183,0.30593,0.71999,0.00000,0.00000
2284,1.2839,0,0.00E+00,0.00E+00,2.22E+01,2.82E+01,1.29E+00,0,0,-0.02155,0.30337,0.72211,0.00000,0.00000
2285,1.2838,0,0.00E+00,0.00E+00,2.23E+01,2.84E+01,1.29E+00,0,0,-0.02128,0.30076,0.72430,0.00000,0.00000
2286,1.2837,0,0.00E+00,0.00E+00,2.25E+01,2.85E+01,1.29E+00,0,0,-0.02103,0.29810,0.72655,0.00000,0.00000
2287,1.2835,0,0.00E+00,0.00E+00,2.26E+01,2.86E+01,1.29E+00,0,0,-0.02080,0.29540,0.72884,0.00000,0.00000
2288,1.2834,0,0.00E+00,0.00E+00,2.28E+01,2.88E+01,1.29E+00,0,0,-0.02058,0.29266,0.73119,0.00000,0.00000
2289,1.2833,0,0.00E+00,0.00E+00,2.29E+01,2.90E+01,1.29E+00,0,0,-0.02037,0.28990,0.73357,0.00000,0.00000
2290,1.2832,0,0.00E+00,0.00E+00,2.30E+01,2.91E+01,1.29E+00,0,0,-0.02017,0.28712,0.73600,0.00000,0.00000
2291,1.2831,0,0.00E+00,0.00E+00,2.31E+01,2.92E+01,1.29E+00,0,0,-0.01997,0.28432,0.73845,0.00000,0.00000
2292,1.283,0,0.00E+00,0.00E+00,2.33E+01,2.94E+01,1.29E+00,0,0,-0.01978,0.28149,0.74095,0.00000,0.00000
2293,1.2829,0,0.00E+00,0.00E+00,2.34E+01,2.95E+01,1.29E+00,0,0,-0.01960,0.27863,0.74350,0.00000,0.00000
2294,1.2828,0,0.00E+00,0.00E+00,2.35E+01,2.96E+01,1.29E+00,0,0,-0.01943,0.27573,0.74610,0.00000,0.00000
2295,1.2827,0,0.00E+00,0.00E+00,2.36E+01,2.97E+01,1.29E+00,0,0,-0.01927,0.27276,0.74877,0.00000,0.00000
2296,1.2826,0,0.00E+00,0.00E+00,2.38E+01,2.98E+01,1.29E+00,0,0,-0.01912,0.26972,0.75152,0.00000,0.00000
2297,1.2825,0,0.00E+00,0.00E+00,2.39E+01,3.00E+01,1.29E+00,0,0,-0.01898,0.26660,0.75436,0.00000,0.00000
2298,1.2824,0,0.00E+00,0.00E+00,2.41E+01,3.01E+01,1.29E+00,0,0,-0.01885,0.26339,0.75729,0.00000,0.00000
